id,oracion_id,oracion_original,oracion_limpia,oracion_sinStopWords,presidente,vicepresidente,lista,Partido
AG,53,"MISION Nuestro compromiso es recuperar el control territorial ante el crimen organizado y construir un Ecuador más justo, sostenible y seguro para todos.",mision nuestro compromiso es recuperar el control territorial ante el crimen organizado y construir un ecuador mas justo sostenible y seguro para todos,mision compromiso recuperar control territorial crimen organizado construir ecuador mas justo sostenible seguro,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,54,"Transformar la economía del Ecuador hacia un modelo de desarrollo sostenible, que promueva la inversión tecnológica en la agricultura para mejorar la productividad y la sostenibilidad del sector, y abogamos por un enfoque integral de prevención en salud.",transformar la economia del ecuador hacia un modelo de desarrollo sostenible que promueva la inversion tecnologica en la agricultura para mejorar la productividad y la sostenibilidad del sector y abogamos por un enfoque integral de prevencion en salud,transformar economia ecuador hacia modelo desarrollo sostenible promueva inversion tecnologica agricultura mejorar productividad sostenibilidad sector abogamos enfoque integral prevencion salud,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,55,"Buscamos empoderar al ciudadano a través de una educación de calidad que
ECUADOR SOSTENIBLE Plan de Gobierno 2025 -2029 AGN 6 promueva la participación activa y el emprendimiento, mientras fortalecemos el estado de derecho, combatiendo la corrupción y protegiendo a las poblaciones más vulnerables.",buscamos empoderar al ciudadano a traves de una educacion de calidad que ecuador sostenible plan de gobierno agn promueva la participacion activa y el emprendimiento mientras fortalecemos el estado de derecho combatiendo la corrupcion y protegiendo a las poblaciones mas vulnerables,buscamos empoderar ciudadano traves educacion calidad ecuador sostenible plan gobierno agn promueva participacion activa emprendimiento mientras fortalecemos derecho combatiendo corrupcion protegiendo poblaciones mas vulnerables,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,56,"VISION Ser el representante político que lidere la transformación integral del Ecuador hacia una economía sostenible, equitativa y moderna.",vision ser el representante politico que lidere la transformacion integral del ecuador hacia una economia sostenible equitativa y moderna,vision ser representante politico lidere transformacion integral ecuador hacia economia sostenible equitativa moderna,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,57,"Visualizamos un país donde la innovación y el respeto al ser humano, su superación y al medio ambiente sean pilares del desarrollo, donde la justicia sea eficaz y transparente, y donde cada ciudadano, empoderado por una educación de calidad, participe activamente en la construcción de una sociedad inclusiva y próspera, libre de corrupción y criminalidad.",visualizamos un pais donde la innovacion y el respeto al ser humano su superacion y al medio ambiente sean pilares del desarrollo donde la justicia sea eficaz y transparente y donde cada ciudadano empoderado por una educacion de calidad participe activamente en la construccion de una sociedad inclusiva y prospera libre de corrupcion y criminalidad,visualizamos pais innovacion respeto ser humano superacion medio ambiente pilares desarrollo justicia eficaz transparente cada ciudadano empoderado educacion calidad participe activamente construccion sociedad inclusiva prospera libre corrupcion criminalidad,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,58,"CONCEPTOS CLAVES Desarrollo Sostenible: Un enfoque de desarrollo que busca satisfacer las necesidades del presente sin comprometer la capacidad de las futuras generaciones para satisfacer sus propias necesidades, integrando aspectos económicos, sociales y ambientales.",conceptos claves desarrollo sostenible un enfoque de desarrollo que busca satisfacer las necesidades del presente sin comprometer la capacidad de las futuras generaciones para satisfacer sus propias necesidades integrando aspectos economicos sociales y ambientales,conceptos claves desarrollo sostenible enfoque desarrollo busca satisfacer necesidades presente comprometer capacidad futuras generaciones satisfacer propias necesidades integrando aspectos economicos sociales ambientales,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,59,"Sostenibilidad Financiera: La capacidad de una organización o sistema para mantener su funcionamiento y cumplir con sus obligaciones financieras a largo plazo, asegurando ingresos suficientes para cubrir costos y gastos de manera sostenible.",sostenibilidad financiera la capacidad de una organizacion o sistema para mantener su funcionamiento y cumplir con sus obligaciones financieras a largo plazo asegurando ingresos suficientes para cubrir costos y gastos de manera sostenible,sostenibilidad financiera capacidad organizacion sistema mantener funcionamiento cumplir obligaciones financieras largo plazo asegurando ingresos suficientes cubrir costos gastos manera sostenible,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,60,"Sostenibilidad en el Tiempo: La habilidad de un sistema o proceso para mantenerse y funcionar de manera efectiva a lo largo del tiempo, garantizando que no se agoten los recursos necesarios para su continuidad.",sostenibilidad en el tiempo la habilidad de un sistema o proceso para mantenerse y funcionar de manera efectiva a lo largo del tiempo garantizando que no se agoten los recursos necesarios para su continuidad,sostenibilidad tiempo habilidad sistema proceso mantenerse funcionar manera efectiva largo tiempo garantizando agoten recursos necesarios continuidad,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,61,"País Desarrollado: Un país que ha alcanzado un alto nivel de desarrollo económico y social, caracterizado por un ingreso per cápita elevado, una infraestructura avanzada, una alta calidad de vida y acceso a servicios básicos como educación y salud.",pais desarrollado un pais que ha alcanzado un alto nivel de desarrollo economico y social caracterizado por un ingreso per capita elevado una infraestructura avanzada una alta calidad de vida y acceso a servicios basicos como educacion y salud,pais desarrollado pais alcanzado alto nivel desarrollo economico social caracterizado ingreso per capita elevado infraestructura avanzada alta calidad vida acceso servicios basicos educacion salud,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,62,"ECUADOR SOSTENIBLE Plan de Gobierno 2025 -2029 AGN 7 Inversión Tecnológica Agrícola: La asignación de recursos financieros y humanos para la investigación, desarrollo y adopción de tecnologías que mejoren la productividad y sostenibilidad de la agricultura.",ecuador sostenible plan de gobierno agn inversion tecnologica agricola la asignacion de recursos financieros y humanos para la investigacion desarrollo y adopcion de tecnologias que mejoren la productividad y sostenibilidad de la agricultura,ecuador sostenible plan gobierno agn inversion tecnologica agricola asignacion recursos financieros humanos investigacion desarrollo adopcion tecnologias mejoren productividad sostenibilidad agricultura,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,63,"Economía Verde: Un modelo económico que busca reducir los riesgos ambientales y la escasez ecológica, promoviendo un crecimiento económico inclusivo y sostenible, a través de la inversión en actividades que mejoren el bienestar humano y la igualdad social.",economia verde un modelo economico que busca reducir los riesgos ambientales y la escasez ecologica promoviendo un crecimiento economico inclusivo y sostenible a traves de la inversion en actividades que mejoren el bienestar humano y la igualdad social,economia verde modelo economico busca reducir riesgos ambientales escasez ecologica promoviendo crecimiento economico inclusivo sostenible traves inversion actividades mejoren bienestar humano igualdad social,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,64,"Economía Naranja: Un sector económico que incluye actividades relacionadas con la cultura, las artes y la creatividad, donde la producción y el consumo de bienes y servicios culturales contribuyen al desarrollo económico y social.",economia naranja un sector economico que incluye actividades relacionadas con la cultura las artes y la creatividad donde la produccion y el consumo de bienes y servicios culturales contribuyen al desarrollo economico y social,economia naranja sector economico incluye actividades relacionadas cultura artes creatividad produccion consumo bienes servicios culturales contribuyen desarrollo economico social,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,65,"Economías Sostenibles: Modelos económicos que buscan equilibrar el crecimiento económico con la equidad social y la sostenibilidad ambiental, promoviendo prácticas que no agoten los recursos ni causen daño al entorno.",economias sostenibles modelos economicos que buscan equilibrar el crecimiento economico con la equidad social y la sostenibilidad ambiental promoviendo practicas que no agoten los recursos ni causen dano al entorno,economias sostenibles modelos economicos buscan equilibrar crecimiento economico equidad social sostenibilidad ambiental promoviendo practicas agoten recursos causen dano entorno,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,66,"Economía Social de Libre Mercado: Un sistema económico que combina la libertad de mercado con principios de justicia social, donde se busca promover el bienestar general a través de la intervención del Estado y la regulación de la economía.",economia social de libre mercado un sistema economico que combina la libertad de mercado con principios de justicia social donde se busca promover el bienestar general a traves de la intervencion del estado y la regulacion de la economia,economia social libre mercado sistema economico combina libertad mercado principios justicia social busca promover bienestar general traves intervencion regulacion economia,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,67,"Soberanía Alimentaria: El derecho de los pueblos y países a definir sus propias políticas agrícolas y alimentarias, priorizando la producción local y sostenible para garantizar el acceso a alimentos suficientes y nutritivos.",soberania alimentaria el derecho de los pueblos y paises a definir sus propias politicas agricolas y alimentarias priorizando la produccion local y sostenible para garantizar el acceso a alimentos suficientes y nutritivos,soberania alimentaria derecho pueblos paises definir propias politicas agricolas alimentarias priorizando produccion local sostenible garantizar acceso alimentos suficientes nutritivos,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,68,"Cambio Climático: Alteraciones significativas en los patrones climáticos globales, principalmente atribuibles a las actividades humanas, como la quema de combustibles fósiles, que resultan en un aumento de las temperaturas globales y cambios en los ecosistemas.",cambio climatico alteraciones significativas en los patrones climaticos globales principalmente atribuibles a las actividades humanas como la quema de combustibles fosiles que resultan en un aumento de las temperaturas globales y cambios en los ecosistemas,cambio climatico alteraciones significativas patrones climaticos globales principalmente atribuibles actividades humanas quema combustibles fosiles resultan aumento temperaturas globales cambios ecosistemas,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,69,"Reparación de tejido social: el proceso de restaurar y fortalecer las relaciones y la cohesión en comunidades afectadas por conflictos o desigualdades, promoviendo el diálogo, la justicia y la inclusión.",reparacion de tejido social el proceso de restaurar y fortalecer las relaciones y la cohesion en comunidades afectadas por conflictos o desigualdades promoviendo el dialogo la justicia y la inclusion,reparacion tejido social proceso restaurar fortalecer relaciones cohesion comunidades afectadas conflictos desigualdades promoviendo dialogo justicia inclusion,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,70,Este enfoque busca sanar divisiones y construir un entorno de confianza y colaboración para el bienestar común.,este enfoque busca sanar divisiones y construir un entorno de confianza y colaboracion para el bienestar comun,enfoque busca sanar divisiones construir entorno confianza colaboracion bienestar comun,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,71,"ECUADOR SOSTENIBLE Plan de Gobierno 2025 -2029 AGN 9 la Asamblea Nacional proyectos de ley"", ""dirigir la administración pública"" y ""nombrar a las ministras y ministros de Estado"".",ecuador sostenible plan de gobierno agn la asamblea nacional proyectos de ley dirigir la administracion publica y nombrar a las ministras y ministros de estado,ecuador sostenible plan gobierno agn asamblea nacional proyectos ley dirigir administracion publica nombrar ministras ministros,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,72,Estas atribuciones definen el rol participativo y de liderazgo que el presidente debe ejercer.,estas atribuciones definen el rol participativo y de liderazgo que el presidente debe ejercer,atribuciones definen rol participativo liderazgo presidente debe ejercer,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,73,"Artículo 217 - Función de Transparencia y Control Social El artículo 217 establece la Función de Transparencia y Control Social, cuyo propósito es ""promover e incentivar el ejercicio de la participación ciudadana, fomentar e impulsar la transparencia en la gestión pública, y prevenir y combatir la corrupción"".",articulo funcion de transparencia y control social el articulo establece la funcion de transparencia y control social cuyo proposito es promover e incentivar el ejercicio de la participacion ciudadana fomentar e impulsar la transparencia en la gestion publica y prevenir y combatir la corrupcion,articulo funcion transparencia control social articulo establece funcion transparencia control social cuyo proposito promover incentivar ejercicio participacion ciudadana fomentar impulsar transparencia gestion publica prevenir combatir corrupcion,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,74,"Este marco de transparencia afecta al Presidente de la República, quien debe rendir cuentas de sus actos y decisiones.",este marco de transparencia afecta al presidente de la republica quien debe rendir cuentas de sus actos y decisiones,marco transparencia afecta presidente republica debe rendir cuentas actos decisiones,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,75,"Artículo 2 - Soberanía del pueblo El artículo 2 subraya que ""la soberanía radica en el pueblo, cuya voluntad es el fundamento de la autoridad, y la ejerce a través de los órganos del poder público y los medios de participación previstos en la Constitución"".",articulo soberania del pueblo el articulo subraya que la soberania radica en el pueblo cuya voluntad es el fundamento de la autoridad y la ejerce a traves de los organos del poder publico y los medios de participacion previstos en la constitucion,articulo soberania pueblo articulo subraya soberania radica pueblo cuya voluntad fundamento autoridad ejerce traves organos poder publico medios participacion previstos constitucion,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,76,"En este sentido, el Presidente de la República es un representante del pueblo, elegido mediante el sufragio universal y directo.",en este sentido el presidente de la republica es un representante del pueblo elegido mediante el sufragio universal y directo,presidente republica representante pueblo elegido mediante sufragio universal directo,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,77,"Artículo 97 - Participación ciudadana El artículo 97 reconoce el derecho de los ciudadanos a participar en el proceso político y de toma de decisiones: ""Las personas, comunidades, pueblos y nacionalidades podrán ejercer el derecho a la participación en los distintos espacios de deliberación pública, y mediante mecanismos de democracia directa, representativa y comunitaria"".",articulo participacion ciudadana el articulo reconoce el derecho de los ciudadanos a participar en el proceso politico y de toma de decisiones las personas comunidades pueblos y nacionalidades podran ejercer el derecho a la participacion en los distintos espacios de deliberacion publica y mediante mecanismos de democracia directa representativa y comunitaria,articulo participacion ciudadana articulo reconoce derecho ciudadanos participar proceso politico toma decisiones personas comunidades pueblos nacionalidades podran ejercer derecho participacion distintos espacios deliberacion publica mediante mecanismos democracia directa representativa comunitaria,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,78,"Este artículo refuerza el marco participativo en el que se mueve el Presidente, cuya gestión debe involucrar a la ciudadanía, especialmente en la implementación de políticas públicas y decisiones gubernamentales.",este articulo refuerza el marco participativo en el que se mueve el presidente cuya gestion debe involucrar a la ciudadania especialmente en la implementacion de politicas publicas y decisiones gubernamentales,articulo refuerza marco participativo mueve presidente cuya gestion debe involucrar ciudadania especialmente implementacion politicas publicas decisiones gubernamentales,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,79,"Artículo 92 - Derecho a la tutela judicial El artículo 92 establece que ""toda persona tiene derecho a la tutela judicial efectiva, a que se le garantice el acceso a la justicia y la protección de sus derechos"".",articulo derecho a la tutela judicial el articulo establece que toda persona tiene derecho a la tutela judicial efectiva a que se le garantice el acceso a la justicia y la proteccion de sus derechos,articulo derecho tutela judicial articulo establece toda persona derecho tutela judicial efectiva garantice acceso justicia proteccion derechos,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,80,"Cualquier acto u omisión de la administración pública, incluyendo los del Presidente de la República, puede ser impugnado judicialmente, asegurando así que las acciones del Ejecutivo estén bajo el control de la ley.",cualquier acto u omision de la administracion publica incluyendo los del presidente de la republica puede ser impugnado judicialmente asegurando asi que las acciones del ejecutivo esten bajo el control de la ley,cualquier acto u omision administracion publica incluyendo presidente republica puede ser impugnado judicialmente asegurando asi acciones ejecutivo esten bajo control ley,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,81,"Para el presente Plan De Gobierno se ha tomado las sugerencias del Consejo Nacional Electoral de tener en consideración los Objetivos De Desarrollo Sostenible
ECUADOR SOSTENIBLE Plan de Gobierno 2025 -2029 AGN 10 de la ONU, el Plan Nacional de Desarrollo, la Agenda Nacional para la Igualdad de Género, la Agenda Nacional para la Igualdad Intergeneracional, la Agenda Nacional para la Igualdad De Discapacidades, la Agenda Nacional para la Igualdad de Movilidad Humana, la Agenda Nacional para la Igualdad de Pueblos Y Nacionalidades, entre otros.",para el presente plan de gobierno se ha tomado las sugerencias del consejo nacional electoral de tener en consideracion los objetivos de desarrollo sostenible ecuador sostenible plan de gobierno agn de la onu el plan nacional de desarrollo la agenda nacional para la igualdad de genero la agenda nacional para la igualdad intergeneracional la agenda nacional para la igualdad de discapacidades la agenda nacional para la igualdad de movilidad humana la agenda nacional para la igualdad de pueblos y nacionalidades entre otros,presente plan gobierno tomado sugerencias consejo nacional electoral tener consideracion objetivos desarrollo sostenible ecuador sostenible plan gobierno agn onu plan nacional desarrollo agenda nacional igualdad genero agenda nacional igualdad intergeneracional agenda nacional igualdad discapacidades agenda nacional igualdad movilidad humana agenda nacional igualdad pueblos nacionalidades,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,82,"OBJETIVOS GENERALES Y ESPECIFICIOS OBJETIVOS GENERALES Fortalecer el estado de derecho y la justicia combatiendo la corrupción de manera efectiva y garantizando un sistema judicial transparente, eficiente e igualitario para todos los ciudadanos.",objetivos generales y especificios objetivos generales fortalecer el estado de derecho y la justicia combatiendo la corrupcion de manera efectiva y garantizando un sistema judicial transparente eficiente e igualitario para todos los ciudadanos,objetivos generales especificios objetivos generales fortalecer derecho justicia combatiendo corrupcion manera efectiva garantizando sistema judicial transparente eficiente igualitario ciudadanos,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,83,"Recuperar el control territorial y combatir el crimen organizado, priorizando la seguridad ciudadana con estrategias integrales y coordinadas.",recuperar el control territorial y combatir el crimen organizado priorizando la seguridad ciudadana con estrategias integrales y coordinadas,recuperar control territorial combatir crimen organizado priorizando seguridad ciudadana estrategias integrales coordinadas,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,84,"Modernizar la agricultura mediante la inversión en tecnología, infraestructura y valor agregado, incrementando la productividad y competitividad de Ecuador en mercados internacionales.",modernizar la agricultura mediante la inversion en tecnologia infraestructura y valor agregado incrementando la productividad y competitividad de ecuador en mercados internacionales,modernizar agricultura mediante inversion tecnologia infraestructura valor agregado incrementando productividad competitividad ecuador mercados internacionales,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,85,"Promover una educación de calidad e inclusiva que fomente el emprendimiento, la participación ciudadana activa y el desarrollo de habilidades para enfrentar los desafíos del futuro.",promover una educacion de calidad e inclusiva que fomente el emprendimiento la participacion ciudadana activa y el desarrollo de habilidades para enfrentar los desafios del futuro,promover educacion calidad inclusiva fomente emprendimiento participacion ciudadana activa desarrollo habilidades enfrentar desafios futuro,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,86,"Impulsar un desarrollo económico sostenible basado en la innovación, creatividad y el respeto al medio ambiente, priorizando la agricultura sostenible y las energías renovables.",impulsar un desarrollo economico sostenible basado en la innovacion creatividad y el respeto al medio ambiente priorizando la agricultura sostenible y las energias renovables,impulsar desarrollo economico sostenible basado innovacion creatividad respeto medio ambiente priorizando agricultura sostenible energias renovables,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,87,"Desarrollar un enfoque integral de prevención en salud, asegurando el acceso equitativo a servicios de salud de calidad y priorizando la atención preventiva.",desarrollar un enfoque integral de prevencion en salud asegurando el acceso equitativo a servicios de salud de calidad y priorizando la atencion preventiva,desarrollar enfoque integral prevencion salud asegurando acceso equitativo servicios salud calidad priorizando atencion preventiva,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,88,Proteger a las poblaciones más vulnerables mediante políticas inclusivas que reduzcan las brechas de desigualdad y garanticen su bienestar social.,proteger a las poblaciones mas vulnerables mediante politicas inclusivas que reduzcan las brechas de desigualdad y garanticen su bienestar social,proteger poblaciones mas vulnerables mediante politicas inclusivas reduzcan brechas desigualdad garanticen bienestar social,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,89,"Fomentar la transparencia y rendición de cuentas en todos los niveles del gobierno, asegurando una administración pública eficiente y accesible.",fomentar la transparencia y rendicion de cuentas en todos los niveles del gobierno asegurando una administracion publica eficiente y accesible,fomentar transparencia rendicion cuentas niveles gobierno asegurando administracion publica eficiente accesible,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,90,"ECUADOR SOSTENIBLE Plan de Gobierno 2025 -2029 AGN 11 Asegurar una transición económica que redirija los recursos no renovables hacia sectores sostenibles, garantizando la prosperidad a largo plazo y la diversificación de la economía.",ecuador sostenible plan de gobierno agn asegurar una transicion economica que redirija los recursos no renovables hacia sectores sostenibles garantizando la prosperidad a largo plazo y la diversificacion de la economia,ecuador sostenible plan gobierno agn asegurar transicion economica redirija recursos renovables hacia sectores sostenibles garantizando prosperidad largo plazo diversificacion economia,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,91,"Promover la participación ciudadana activa en la toma de decisiones y el control de la gestión pública, fortaleciendo la democracia participativa en todos los niveles del país.",promover la participacion ciudadana activa en la toma de decisiones y el control de la gestion publica fortaleciendo la democracia participativa en todos los niveles del pais,promover participacion ciudadana activa toma decisiones control gestion publica fortaleciendo democracia participativa niveles pais,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,92,"OBEJTIVOS ESPECIFICOS SEGURIDAD OBJETIVOS ESPECIFICOS 1) Recuperación del total control del territorio marítimo y del perfil costero con la Armada Nacional : 1.a) Aumentar la vigilancia y control sobre las actividades marítimas, reduciendo el tráfico ilícito y la pesca ilegal.",obejtivos especificos seguridad objetivos especificos recuperacion del total control del territorio maritimo y del perfil costero con la armada nacional a aumentar la vigilancia y control sobre las actividades maritimas reduciendo el trafico ilicito y la pesca ilegal,obejtivos especificos seguridad objetivos especificos recuperacion total control territorio maritimo perfil costero armada nacional aumentar vigilancia control actividades maritimas reduciendo trafico ilicito pesca ilegal,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,93,"2) Militarización de zonas viales estratégicas: 2.a) Disminuir la incidencia de delitos en rutas críticas, mejorando la seguridad en el transporte de personas y mercancías.",militarizacion de zonas viales estrategicas a disminuir la incidencia de delitos en rutas criticas mejorando la seguridad en el transporte de personas y mercancias,militarizacion zonas viales estrategicas disminuir incidencia delitos rutas criticas mejorando seguridad transporte personas mercancias,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,94,"3) Scanners para las principales vías del país y puertos: 3.a) Mejorar la detección de contrabando y tráfico de sustancias ilícitas, incrementando la efectividad en la seguridad de las fronteras.",scanners para las principales vias del pais y puertos a mejorar la deteccion de contrabando y trafico de sustancias ilicitas incrementando la efectividad en la seguridad de las fronteras,scanners principales vias pais puertos mejorar deteccion contrabando trafico sustancias ilicitas incrementando efectividad seguridad fronteras,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,95,4) Creación de sistema de alimentación carcelaria con trabajo de las Personas Privadas de Libertad: 4.a) Promover la reinserción social de las personas privadas de libertad a través del trabajo y la formación laboral.,creacion de sistema de alimentacion carcelaria con trabajo de las personas privadas de libertad a promover la reinsercion social de las personas privadas de libertad a traves del trabajo y la formacion laboral,creacion sistema alimentacion carcelaria trabajo personas privadas libertad promover reinsercion social personas privadas libertad traves trabajo formacion laboral,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,96,"ECUADOR SOSTENIBLE Plan de Gobierno 2025 -2029 AGN 12 5) Creación de Policía especializada: 5.a) Fortalecer la capacidad de respuesta ante delitos específicos, como narcotráfico, delitos cibernéticos y violencia de género.",ecuador sostenible plan de gobierno agn creacion de policia especializada a fortalecer la capacidad de respuesta ante delitos especificos como narcotrafico delitos ciberneticos y violencia de genero,ecuador sostenible plan gobierno agn creacion policia especializada fortalecer capacidad respuesta delitos especificos narcotrafico delitos ciberneticos violencia genero,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,97,6) Diferenciación por tipos de penas de PPL (Personas Privadas de Libertad) : 6.a) Optimizar el sistema penitenciario al reducir la sobrepoblación carcelaria y mejorar la rehabilitación de los internos.,diferenciacion por tipos de penas de ppl personas privadas de libertad a optimizar el sistema penitenciario al reducir la sobrepoblacion carcelaria y mejorar la rehabilitacion de los internos,diferenciacion tipos penas ppl personas privadas libertad optimizar sistema penitenciario reducir sobrepoblacion carcelaria mejorar rehabilitacion internos,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,98,7) Apoyo en inteligencia internacional y tecnología: 7.a) Mejorar el intercambio de información y cooperación en la lucha contra el crimen organizado a nivel internacional.,apoyo en inteligencia internacional y tecnologia a mejorar el intercambio de informacion y cooperacion en la lucha contra el crimen organizado a nivel internacional,apoyo inteligencia internacional tecnologia mejorar intercambio informacion cooperacion lucha crimen organizado nivel internacional,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,99,"8) Construcción de cárcel de máxima seguridad en altura: 8.a) Asegurar la contención de los delincuentes más peligrosos, reduciendo el riesgo de fugas y altercados en el sistema penitenciario.",construccion de carcel de maxima seguridad en altura a asegurar la contencion de los delincuentes mas peligrosos reduciendo el riesgo de fugas y altercados en el sistema penitenciario,construccion carcel maxima seguridad altura asegurar contencion delincuentes mas peligrosos reduciendo riesgo fugas altercados sistema penitenciario,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,100,9) Fórmula mejorada de Unidad de Análisis Financiero del Ecuador y Ley de Extinción de Dominio: 9.a) Incrementar la efectividad en la detección y prevención del lavado de activos y financiamiento del terrorismo.,formula mejorada de unidad de analisis financiero del ecuador y ley de extincion de dominio a incrementar la efectividad en la deteccion y prevencion del lavado de activos y financiamiento del terrorismo,formula mejorada unidad analisis financiero ecuador ley extincion dominio incrementar efectividad deteccion prevencion lavado activos financiamiento terrorismo,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
