ID;Oracion_ID;Oracion;Temas Clave
9;326;implementar política inclusión protección migrant fomentar respeto comprensión cultura prevenir xenofobia;política, cultura
9;327;seguridad paz equidad social diseñar aplicar política público seguridad acuerdo escenario actual riesgo amenaza prevenir controlar fenómeno delincuencia violencia aquejar país;política, seguridad
9;328;fortalecer diseñar acción contrarrestar delincuencia organizado narcotráfico trata persona minería ilegal;
9;329;ejecutar acción través bloque seguridad contener reducir violencia criminal;seguridad
9;330;establecer plan acción prevención delito pertinencia territorial enfoque social;
9;331;crear programa servicio comunitario fin prevenir contrarrestar delincuencia juvenil;
9;332;garantizar seguridad interno recuperación espacio público través programa intersectorial promover ambiente seguro paz interno;seguridad, ambiente
9;333;garantizar soberanía integridad territorial través control fronterizo reconocimiento tratado internacional;
9;334;establecer control correspondiente dentro sistema penitenciario fin garantizar orden interno respetar derecho ppl;
9;335;establecer plan rehabilitación inclusión persona privado libertad adolescente infractor fin garantizar reinserción evitar reincidencia persona;
9;336;fortalecer política ciberseguridad protección dato personal precautelar seguridad privacidad ciudadanía;política, ciberseguridad, protección de datos, seguridad
9;337;mejorar sistema justicia promover igualdad justicia social respeto derechos humanos garantizar acceso justicia independiente equitativo ecuatoriano sujeción principio constitucional;justicia, justicia social, derechos humanos, igualdad
9;338;asegurar acceso efectivo justicia protección derecho legal través asistencia jurídico gratuito defensa derecho persona situación vulnerabilidad históricamente excluido;justicia
9;339;promover resolución alternativo conflicto mediación mecanismo complementario solución pacífico efectivo controversia legal;
9;340;garantizar través debido proceso medio generación recurso adecuado idóneo precautelar situación jurídico infringido lograr verdadero consecución justicia;justicia
9;341;garantizar sistema penal combatar impunidad respetar derecho persona sospechoso haber cometer infracción penal;
9;343;eje económico productivo empleo desarrollo económico sostenible mejorar calidad vida ecuatoriano transformación productivo innovación tecnológico inversión;innovación, inversión, empleo, desarrollo
9;344;aprobar política nacional fomento industrial objetivo impulsar transformación productivo hacia generación cadena valor agregado diversificación económico mediante inversión infraestructura básico fomento investigación desarrollo innovación;infraestructura, política, industria, inversión, desarrollo, innovación
9;345;impulsar diversificación económico promover sector estratégico turismo agroindustria economía digital economía creativo economía conocimiento;turismo, economía, industria
9;346;generar través secretaría nacional educación superior ciencia tecnología consejo educación superior ministerio rector producción política incentivar colaboración academia sector productivo generación innovación patente desarrollo tecnológico;tecnología, innovación, ciencia, educación superior, política, desarrollo, educación
9;347;generar entorno macroeconómico regulatorio estable forma generar ambiente confiable permitir atraer inversión extranjero sector estratégico sector desarrollo tecnología energío renovable agricultura turismo;turismo, energía, ambiente, tecnología, cultura, agricultura, desarrollo, inversión
9;348;desarrollar comunicación fluido comunidad inversor mediante foro actividad difusión mostrar avance política estabilidad legal macroeconómico;política
9;349;generar confianza mejorar nivel riesgo permitir acceder mercado internacional mejor condición;
9;350;generar estrategia nacional infraestructura objetivo mejorar infraestructura servicio logístico reducir costo operación vehicular tiempo recorrido transporte producción aportar seguridad vial mayor eficiencia integración portuario servicio aduanero;seguridad, transporte, ciencia, infraestructura
9;351;fomento economía circular implementar estrategia nacional economía circular política fomentar economía circular incentivar empresa reutilización material reducción residuo promover producción consumo sostenible;política, economía, economía circular
9;352;actualizar normativa vigente establecer objetivo incentivo reducción reutilización reciclaje residuo incluir incentivo producción consumo producto fabricado material reciclado;
9;353;favorecer reducción desperdicio alimento largo cadena suministro mediante implementación práctica agrícola sostenible apoyo mejora infraestructura almacenamiento transporte promoción gestión eficiente inventario punto venta;infraestructura, transporte
9;354;inserción estratégico mercado internacional inserción comercial activo inteligente buscar nuevo mercado producción nacional diversificación oferta exportable;
9;355;ampliar destino exportación través negociación acuerdo comercial bilateral multilateral respetar soberanía nacional derecho población potenciar oferta productivo;
9;356;través política fomento productivo diversificar oferta exportable ecuatoriano incluir producto mayor valor agregado intensidad tecnológico objetivo aumentar generación empleo divisa;política, empleo
9;357;fortalecer modernizar infraestructura portuario aeroportuario mejorar logística comercio internacional país control contrabando;infraestructura, comercio
9;358;través instituto promoción ecuador pro ecuador continuar promoción oferta exportable ecuatoriano mediante misión promoción feria internacional espacio integración promover producto ecuatoriano;
9;359;fortalecimiento agricultura ganadería silvicultura construir política nacional innovación agropecuario permitir reconversión tecnológico sector insumos semilla maquinario servicio extensión incrementado productividad desarrollar agricultura precisión ganadería sostenible mejorar ingreso condición vida zona rural así resiliencia cambio climático;cultura, agricultura, política, cambio climático, innovación
9;360;fortalecer instituto nacional investigación agropecuario ecuador enfocar ampliar desarrollo innovación tecnológico banco genético cadena relevante comercio exterior país soberanía alimentario;innovación, desarrollo, comercio
9;361;fortalecer mediante política nacional calidad buena práctica cadena producción agropecuario generar proceso industrialización sostenible generar mayor valor agregado producto;política, industria
9;362;ampliar institucionalizar junto banca público programa seguro agropecuario proteger manera producción agricultor frente riesgo climático económico;
9;363;ampliar mediante banca público cobertura financiamiento sector agropecuario adaptar línea crédito producto financiero condición tipo cultivo necesidad productor fomentar innovación;innovación
9;364;profundizar implementación plan nacional riego drenaje objetivo ampliar acceso promover innovación gestión multipropósito aprovechamiento eficiente recurso hídrico;innovación
9;365;fortalecer ampliar programa vacunación pecuario prevenir enfermedad ganado mejorar productividad;
9;366;desarrollar asociatividad productor especialmente pequeño mediano mediante generación capacidad técnico negocio acceso gestión herramienta financiero mejorar producción comercialización producto;
9;367;ampliar número productora productor registrado agricultura familiar campesina acceso mecanismo comercialización directo consumidor;agricultura, cultura
9;368;fortalecer circuito alternativo comercialización mecanismo comercio justo objetivo acercar producción pequeño mediano agricultor directamente consumidor mejorar desarrollo rural soberanía alimentario;desarrollo, comercio
9;369;fortalecer control mercado reducir margen intermediación especulación perjudicar productor recibir precio justo producto;
9;370;fortalecimiento acuacultura pesca adoptar práctica pesca sostenible preservar ecosistema marino asegurar viabilidad largo plazo producción pesquero;cultura
9;371;incrementar producción través mejoramiento infraestructura pesquero énfasis pequeño pescador pesca artesanal;infraestructura
9;372;fortalecer instituto público investigación acuicultura pesca generar mayor información permitir desarrollo tecnología innovación buena práctica ambiental sector;tecnología, cultura, desarrollo, innovación
9;373;optimizar línea crédito banca público adaptado necesidad pescador adquisición embarcación motor equipo refrigeración sistema almacenamiento frío;
9;374;continuar fortalecer política implementada control laboral pesquero reducir pesca ilegal informal;política
9;375;fortalecer asociación pequeño pescador pescador artesanal objetivo mejorar condición venta producción acceso servicio;
9;376;fomento turismo mejorar expandir infraestructura turístico restaurar mantener sitio histórico través inversión público privado generar destino accesibl atractivo;turismo, infraestructura, inversión
9;377;promover turismo gastronómico nivel nacional internacional acompañado mejora calidad destino fortalecer marca país;turismo
9;378;ampliar capacitación operador turístico objetivo mejorar calidad servicio competitividad local internacional;
9;379;reforzar seguridad público área turístico establecer incentivo fomentar seguridad privado;seguridad
9;380;promover agricultura familiar producción orgánico impulsar agroturismo alternativa desarrollo rural sostenible generadora empleo campo;turismo, cultura, agricultura, empleo, desarrollo
9;381;entorno seguro asociación públicoprivada zona franco continuar fortalecimiento institucionalidad ampliación portafolio asociación públicoprivada app gestión proyecto clave infraestructura público gobierno central gobierno autónomo descentralizado gad;gobierno, infraestructura
9;382;potenciar zona franco mecanismo atracción inversión generación empleo enfoque territorial productivo;empleo, inversión
9;383;fortalecimiento economía popular solidaria fortalecer asociatividad acceso servicio financiero financiero desarrollo economía popular solidario;economía, desarrollo
9;384;financiar proyecto infraestructura promover desarrollar pyme economía popular solidariar enfoque territorial énfasis proyecto presentado mujer joven mediante fondo capital semillo;infraestructura, economía
9;385;impulsar plataforma comercio electrónico regulado lícito mipym entidad economía popular solidaria poder vender producto servicio línea incrementar alcance;economía, comercio
9;386;finanza público inversión deuda público desincentivar evasión elusión fiscal aumentar sanción implementar tecnología utilizar big datar inteligencia artificial detectar patrón evasión elusión forma eficaz;inteligencia artificial, finanzas, tecnología, big data, inversión
9;387;implementar recompensa contribuyente historial cumplimiento sobresaliente así incentivo nuevo contribuyente registrir formalicir actividad;
9;388;simplificar procedimiento pago impuesto utilizar aplicación móvil ventanilla virtual fácil acceso permitir efectuar trámite registro asesorío declaración tributario solo lugar;
9;389;mejorar práctica gobierno corporativo empresa público identificar debilidad institucional normativo permitir gestión independiente mejorar rentabilidad transparencia financiero;gobierno, transparencia
9;390;fomentar gasto público eficiente permitir responder necesidad actual largo plazo comprometer estabilidad finanza público manejar programación fiscal forma responsable mantener déficit fiscal manejable forma requerir endeudamiento excesivo;finanzas
9;391;aprovechar instrumento financiamiento temático azul verde violeta financiar proyecto inversión fortalecer inclusión social fortalezcan cuidado medioambiente desarrollo energía limpio gestión recurso hídrico sostenible canalizar recurso país desarrollado mejorar condición financiero;energía, ambiente, energía limpia, desarrollo, inversión
9;392;incrementar transparencia deuda público mediante publicación mensual dato claro accesib él información histórico actual contratación indicador endeudamiento;transparencia
9;393;además publicar informe periódico deuda incluir montos plazo condición uso fondo cumplimiento límite legal;
9;394;transparentar atraso pago sector público establecer estrategia reducirlo optimizar gestión manejo eficiente flujo caja implementar sistema monitoreo procedimiento calendario priorización pago;
9;395;fortalecer mecanismo supervisión sistema compra público utilizar análisis big datar identificar patrón sospechoso prevenir corrupción herramienta denuncia ciudadana seguro anónimo caso corrupción sobreprecio;big data, corrupción
9;396;impulsar contratación público sostenible motor desarrollo local priorizar adquisición bien servicio producido localmente promover economía circular fomentar innovación proceso productivo limpio eficiente fortalecer planificación nacional inversión público fomentar uso criterio estratégico priorización programa proyecto inversión institución público formular plan anual inversión favorecer aquel generar mayor cantidad empleo encadenamiento productivo permitir recuperar inversión infraestructura sector social;infraestructura, desarrollo, economía circular, economía, inversión, empleo, innovación
9;397;implementar metodología presupuesto resultado permitir verificar gasto ser pertinente efectivo verificar vinculación planificaciónpresupuesto;
9;398;crear mantener banco proyecto alineado objetivo nacional planificar adecuadamente inversión público seleccionar iniciativa mayor impacto positivo estructura adecuado facilitar acceso financiamiento;inversión
9;399;recuperar inversión público infraestructura básico carretero puerto energío telecomunicación establecer escenario favorable sinergia inversión privado;energía, infraestructura, inversión
9;400;promoción empleo digno implementar política incentivar formalización laboral fortalecimiento educación formación continuo mejorar condición acceso empleo cuyo ingreso permitir satisfacer necesidad básico condición estable seguro;política, empleo, educación
9;401;promover inclusión grupo vulnerable minoritario mercado laboral implementar política incentivo empleo joven lla igualdad género discriminación etnia nacionalidad edad identidad género orientación sexual discapacidad cualquiera distinción forma discriminación ámbito laboral;política, igualdad de género, empleo, igualdad
9;402;fortalecer crear nuevo incentivo fiscal financiero empresa contratar joven promover inclusión mercado laboral;
9;403;reduccir trabajo infantil mediante inspección sanción empleador asi promoción serivicio público protegear niño niñas adolecent desinentivar menor edad trabajen;
9;404;fortalecer mecanismo financiamiento asesoer capacitación facilitación trámite iniciar desarrollar emprendimiento formal joven mujer;emprendimiento
9;405;fomentar sistema financiero sólido sostenible proteger dolarización impulsar sistema financiero nacional regulación claro eficiente motor desarrollo estabilidad proporcionar acceso financiamiento apoyar inversión consumo;desarrollo, inversión
9;406;promover utilización canal electrónico transacción monetario mejor control tributario formalización operación reducir necesidad moneda impreso fortalecer dolarización mejorar eficiencia accesibilidad seguridad servicio financiero;accesibilidad, seguridad, ciencia
9;407;ampliar acceso cobertura servicio financiero fomentar creación producto accesibl adaptado necesidad población establecer campaña educación financiero;educación financiera, educación
9;408;incorporar ampliar servicio financiero zona rural país través incentivo banca público privado;
9;409;mercado valor aumentar financiamiento liquidez economía inversión local extranjero mediante fortalecimiento institucionalidad regulación integración mercado valor;economía, inversión
9;410;simplificar trámite emisión compra valor inversión través impelmentación experiencia internacional facilitar acceso mipym público general mercado valor;
9;412;eje ambiente energía conectividad ecuador conectado preparado futuro ciudad resilient ecosistema protegido conservación ambiental adaptación mitigación cambio climático promover conservación protección medio ambiente conservación biodiversidad desarrollo sostenible pilar fundamental desarrollo económico social ecuador así transición hacia economía verde energía renovable;medio ambiente, energía, ambiente, energías renovables, desarrollo sostenible, economía, biodiversidad, cambio climático, desarrollo
9;413;preservar ecosistema natural ecuador incluir bosque río manglar humedal área protegido mediante implementación política conservación manejo sostenible;política
9;414;proteger biodiversidad ecuador medio lucha deforestación minería ilegal contaminación ambiental actividad amenazar integridad ecosistema regulación control eficiente;biodiversidad
9;415;promover educación ambiental nivel educativo fomentar conciencia ambiental respeto naturaleza adopción práctica sustentabl vida cotidiano;ciencia, educación
9;416;impulsar participación ciudadano toma decisión ambiental fortalecer mecanismo consulta diálogo participación público gestión ambiental ordenamiento territorial;
9;417;mejorar resiliencia ecuador cambio climático fortalecer capacidad resistir adaptar él recuperar él impacto social económico ambiental adverso;cambio climático
9;418;reducir emisión gas efecto invernadero gei promover economía bajo carbono promover equidad social eficiencia energético desarrollo tecnología renovable restauración ecosistema;tecnología, economía, desarrollo, ciencia
9;419;fortalecer gobernanza climático mejorar coordinación interinstitucional participación ciudadano cooperación internacional través instrumento planificación sectorial financiamiento apoyo técnico;gobernanza
9;420;incentivar programa educación sensibilización cambio climático comunidad local escuela organización civil;cambio climático, educación
9;421;mejorar respuesta desastre través fortalecimiento sistema alerta temprano simulacro monitoreo amenaza mecanismo recuperación post desastre;
9;422;gestión recurso hídrico vida submarino garantizar disponibilidad gestión sostenible recurso hídrico país mediante protección ecosistema acuático promoción práctica agrícola urbano sostenible fin asegurar bienestar generación presente futuro;
9;423;fortalecer presencia ecuador antártida cuenca asia pacífico mediante promoción cooperación científico intercambio conocimiento participación foro internacional consolidar posición actor relevante gobernanza marítimo global;gobernanza
9;424;combatir pesca ilegal declarado reglamentado través fortalecimiento vigilancia control marítimo;
9;425;expandir fortalecer sistema área marino protegido incluir creación nuevo reserva gestión efectivo existent;
9;426;abordar desafío marítimos transfronterizo través fortalecimiento cooperación país vecino organización internacional;
9;427;invertir infraestructura agua saneamiento través coordinación multinivel fortalecimiento participación comunidad local permitir contar agua apto consumo humano;infraestructura
9;428;gestión residuo sólido fomentar sensibilización educación ambiental manejo adecuado residuo sólido través campaña capacitación nivel nacional coordinación gobierno local;gobierno, educación
9;429;aprobar implementar plan nacional gestión integral residuo sólido fortalecer gobernanza manejo residuo sólido país circularidad inversión tecnología limpio procesamiento gestión;tecnología, gobernanza, inversión
9;430;crear conjunto gobierno autónomo municipal programa mejorar inclusión articulación reciclador base proceso gestión residuo mejoren condición trabajo;gobierno
9;431;transición energético generar fuente energía renovable tradicional través inversión público inversión privado alianza público privado;energía, inversión
9;432;suministrar energía eléctrico país promover uso energía sostenible optimizar uso consumo energía eléctrico cadena generación suministro través fortalecimiento regulación implementación innovación tecnológico;energía
9;433;promover cooperación internacional fortalecer investigación tecnología renovable limpio permitir caminar hacia transición energético;tecnología
9;434;fomentar autogeneración energía parte sector privado integración excedent red integrado nacional marco ley orgánico competitividad energético;energía
9;435;recurso natural renovable impulsar inversión sector minero formal través fortalecimiento normativo regulación control actividad minero;inversión
9;436;fortalecer proceso control actividad minero prevenir minería ilegal mediante emisión regulación efectivo implementación sistema control;
9;437;generar marco regulatorio atractivo inversión energía renovable tecnología limpio incluir incentivo fiscal mecanismo financiamiento;tecnología, energía, inversión, energías renovables
9;438;invertir infraestructura tecnología permitir actualizar refinería oleoducto incrementar eficiencia mantener capacidad producción petrolero implementar práctica ambiental responsable minimizar impacto comunidad medio ambiente;medio ambiente, ambiente, infraestructura, ciencia, tecnología
9;439;ciudad sostenible impulsar reforma normativa relacionado planificación urbano movilidad energía gestión recurso natural involucrar institución público privado adaptar desafío actual sostenibilidad innovación;energía, ciudades sostenibles, movilidad, innovación, sostenibilidad
9;440;establecer incentivo fiscal promover inversión proyecto sostenible desincentivar práctica dañino medio ambiente mediante adopción mecanismo deducción tributario sector privado querer invertir ecuador impulsar innovación tecnología limpio beneficio ambiental largo plazo;medio ambiente, ambiente, tecnología, innovación
9;441;implementar mecanismo mercado sistema comercio emisión pago servicio ambiental además alianza sector público privado desarrollar proyecto infraestructura resiliente sostenible promover innovación involucrar stakeholder;infraestructura, innovación, comercio
9;442;impulso conectividad digital implementar proyecto conectividad nivel nacional dar prioridad zona rural remoto promover construcción infraestructura telecomunicación instalación torre comunicación expansión red internet inalámbrico;infraestructura
9;443;aumentar cobertura fibra óptico infraestructura g g país objetivo mejorar productividad impulsar comercio electrónico negocio digital;infraestructura, comercio
9;444;fortalecer plataforma estadística sector telecomunicación fin ser fácil acceso dinámica uso diferente actor ciudadanía general;
9;445;impulsar uso inteligencia artificial proceso política público implementada país apoyo cooperación internacional;inteligencia artificial, política
9;446;impulso conectividad físico generar plan mantenimiento vial construcción vía forma sostenible promover desarrollo local conectividad;desarrollo
9;447;promover acceso sistema transporte multimodal seguro asequible accesibl sostenible través articulación gobierno autónomo descentralizado;gobierno, transporte
9;448;establecer implementar política seguridad vial acción concreto permitir reducir índice siniestralidad;política, seguridad
9;449;fortalecer insitucionalidad alianza público privado app fin promover manera claro sostenible concesión vial complementar inversión público;inversión
9;450;contar sistema unificado gestión transporte objetivo dato transportista encontrar consolidado permitir tener información implementación política público efectivo;política, transporte
9;452;eje institucional nuevo nuevo ecuador eficiencia transparencia participación ciudadano consolidar institucionalidad público eficiente transparente participativo garantizar libre acceso información derecho fundamental facilitar participación ciudadano toma decisión control social gestión público mediante implementación política norma transparencia;política, gestión pública, ciencia, transparencia
9;453;fortalecer institución público promover gestión eficaz crear programa acción robustecimiento sistema gobierno abierto diferente entidad sector público impulsar cultura transparencia;gobierno, cultura, transparencia
9;454;construir institución sólido confiabl promover igualdad justicio respeto derechos humanos mejoramiento servicio través capacitación continuo funcionario público mejorar rendición cuenta promover cultura ética cumplimiento normativa vigente;justicia, derechos humanos, cultura, igualdad
9;455;fortalecer carrera administrativo optimización sistema meritocracia evaluación desempeño garantizar cargo público ser ocupar profesional calificado comprometido;
9;456;fortalecer sistema información nacional mejorar calidad registro administrativo encuesta generar información desagregado permitir construcción política público específico acuerdo necesidad cada grupo poblacional;política
9;457;retroalimentar proceso implementación política público mediante evaluación proceso seguimiento contar información cualitativo cuantitativo;política
9;458;independencia poder participación ciudadano fortalecer apoyo gobierno central diferente organismo control investigar caso corrupción haber minar confianza ciudadano institución respetar independencia poder;gobierno, corrupción
9;459;desarrollar mecanismo fomentar participación ciudadano colaboración institucional creación política público apegada necesidad territorio;política
9;460;garantizar ejercicio derecho participación ciudadano control social rendición cuenta transparencia lucha corrupción través realización asamblea colectivo mesa trabajo elaborar ejecutar controlar política servicio público;transparencia, política, servicios públicos, corrupción
9;461;agilizar simplificar trámite administrativo mediante modernización institución público promover digitalización servicio optimizar proceso interno;digitalización
9;462;modernizar gestión institucional público través evaluación integral reestructuración establecimiento meta claro medibl alineado plan desarrollo nacional garantizar mayor eficiencia pertinencia prestación servicio público;servicios públicos, desarrollo, ciencia
9;463;gobernanza democrático gobernanza multinivel alinear estructura funcionamiento gabinete ministerial prioridad plan nacional desarrollo objetivo desarrollo sostenible mediante planificación estratégico garantizar gestión coordinado coherente maximizar impacto política sectorial;desarrollo sostenible, política, gobernanza, desarrollo
9;464;promover gobernanza multinivel través programa acción permitir construir institución sólido confiabl promover igualdad justicio respeto derechos humanos mejoramiento prestación servicio público esencial nivel local fortalecer coordinación interinstitucional;gobernanza, justicia, derechos humanos, servicios públicos, igualdad
9;465;diseñar estrategia territorial nacional impulsar participación ciudadano fortalecer capacidad local garantice distribución equitativo recurso;
9;466;agenda compromiso global ecuador fortalecer fomentar integración objetivo desarrollo sostenible ods instrumento planificación gobierno local política sectorial plan institucional ley etc;desarrollo sostenible, política, gobierno, desarrollo
9;467;buscar financiamiento innovador bono verde mecanismo pago servicio ambiental financiar proyecto sostenible;
9;468;generar espacio participación ciudadano cumplimiento agenda través cooperación fortalecimiento comunidad impulsar desarrollo sostenible ecuador involucrar gobierno sector privado sociedad civil;desarrollo sostenible, gobierno, desarrollo
9;469;m ecanismos rendición cuenta transparencia gestión transparencia participación ciudadano formar parte valor haber formar parte compromiso ciudadanía dar estricto cumplimiento normativa;transparencia
9;470;constitución república ecuador indicar plan nacional desarrollo pnd ser máximo directriz política público mientras código orgánico planificación finanza público art;política, finanzas, desarrollo
9;471;indicar instrumento deber construir él coherencia correspondencia plan gobierno presidente electo mecanismo aplicar monitorear evaluar plan nacional desarrollo servir vez monitorear presente documento;gobierno, desarrollo
9;472;mecanismo ser informe periódico cumplimiento meta implementación política conforme determinar código orgánico planificación finanza público informe cumplimiento anual función legislativo conforme indicar artículo ley orgánico función legislativo;política, finanzas
9;473;herramiento clave proceso rendición cuenta ser evaluación política público ser evaluación diseño resultado impacto diferente programa público potenciar capacidad sector público forma transversal fin verificar efectividad accionar;política
9;474;participación ciudadano implementación seguimiento política público fortalecer retroalimentar proceso llevar cabo institución público llegar ciudadanía fortalecer espacio asamblea ciudadano portal web participación taller participación academia gobierno local organismo multilateral representante sociedad civil;política, gobierno
9;475;así mismo participación ser robusta fortalecer sistema nacional información mejorar proceso gobernanza pro información oportuno calidad mostrar dato cuantitativo cualitativo avance cumplimiento objetivo planteado;gobernanza
9;476;dar cumplimiento artículo código orgánico planificación finanza público establecer información planificación tener carácter oficial público deber generar él administrar él función necesidad establecido instrumento planificación;finanzas
9;477;resultado obtenido proceso seguimiento evaluación política público ser publicar página web institucional mismo incluir detalle ejecución físico presupuestario programa proyecto encaminado cumplir objetivo;política
10;1;ecuador sostenible plan gobierno agn diagnóstico situación actual ecuador atravesar crisis profundo nivel institucional seguridad económico salud educación turismo tejido social tema ambiental;gobierno, turismo, salud, seguridad, educación
10;2;crisis institucional ecuador responder falta constitución práctico eficiente realidad país crisis seguridad ser resultado problemática año falta acceso educación calidad oportunidad juventud comunidad sumado total falta control territorio soberanía marítimo;seguridad, educación
10;3;plano económico ecuador continuar pagar error pasado pensar gobierno entidad poder sobrevivir largo plazo fundamentalmente venta recurso renovable plan año descubrimiento petróleo salir subdesarrollo gracias rédito petrolero hacer realidad;gobierno, desarrollo
10;4;propuesta económico hablar ecuador invertir ganancia venta recurso renovable salir subdesarrollo través eje específico tecnificación agro renombrado producto continuar ser primero lista exportación país fuerte inversión educación;inversión, desarrollo, educación
10;5;sistema salud país corroído corrupción ineficiencia ministerio salud cumplir rol prevención velar salud ciudadanía resultado tener instituto ecuatoriano seguridad social funcionar grave caso corrupción;seguridad, salud, ciencia, corrupción
10;6;falta prevención información claro transparente sumar lista desafío claro visión poder ser solucionar;
10;7;educación dejar ser mismo pandemia ecuador contar atraso pasar factura alto reparación tejido social;educación
10;8;índice deserción escolar ser sólo número deber ser observar junto inseguridad;seguridad
10;9;creación instituto técnico enfocado producto calidad exportación regreso bachillerato ecuador sostenible plan gobierno agn especializado nuevo propuesta conectividad principal instrumento aumentar calidad educación ser sólo alguno objetivo solucionar grande reto educación hoy incluir inclusión niño neuro diverso diferente capacidad;gobierno, educación
10;10;ecuador ser rico potencial turístico país pequeño gran variedad ecosistema diversidad étnico único;
10;11;pesar tener potencial enorme falta estrategia claro uso marca país haber permitir ecuador posicionir destino internacional comparación vecino país;
10;12;falta infraestructura seguridad sumar desafío dar resultado desprotección activo turístico tener país falta inversión infraestructura seguridad zona turístico;seguridad, infraestructura, inversión
10;13;desarrollo marca país estable sostenible económicamente tiempo posicionar ecuador destino turístico cultural ser principal objetivo;cultura, desarrollo
10;14;tejido social sociedad ecuatoriano diverso región haber ver duramente golpeado propaganda política haber basar odio división clase social región así sembrar ideología obsoleto;política
10;15;falta participación academia ámbito político corrupción rampante plano legislativo judicial dejar imagen país institucional justo bajo nivel;corrupción
10;16;joven haber convertir inútil país útil mafia internacional gracias falta oportunidad acceso educación salud calidad falta conectividad corrupción enquistado clase político;política, salud, educación, corrupción
10;17;reparación tejido social necesitar posicionar civismo amor ecuador cómo valor transversal gobierno fuerza público;gobierno
10;18;deber regresar actor académico experto líder social mesa reiniciar país;
10;19;protección medio ambiente trabajo resiliencia frente cambio climático hablar principalmente protección ser humano habitar ecosistema ecuador tener varios ecosistema distinto potencial económico sostenible cuyo desarrollo ser igual desarrollo habitante;medio ambiente, ambiente, cambio climático, desarrollo
10;20;tecnología prevención deber ser utilizar marco ecuador sostenible plan gobierno agn acuerdo escazú protección lider lideresa ambiental;tecnología, gobierno
10;21;dato público claro permitir mejor decisión verdadero democracia;democracia
10;22;ser necesario transformación plan económico país hacia próximo año;
10;23;salir subdesarrollo gracias rédito recurso renovable haber tener resultado esperado;desarrollo
10;24;ser necesario visión fuerte inversión reparación tejido social tecnificación agrícola educación;inversión, educación
10;25;proponer plan país invitar sociedad participar reiniciar ecuador través inversión tecnología enfocado investigación agrícola educación;tecnología, inversión, educación
10;26;producir empleo digno pleno generar impuesto ser invertir salud obra público;salud, empleo
10;27;rédito último año bonanza petrolero deber ser utilizar sacarno subdesarrollo;desarrollo
10;28;minería deber dejar rédito suficiente pasivo ambiental ser deuda social salud dañar calidad vida ecuatoriano;salud
10;29;participación nuevo plan país ecuador propuesta político buscar retomar seguridad reformar propuesta económico ser fundamental varios razón;política, seguridad
10;30;primero lugar restablecer seguridad ser pilar esencial desarrollo sostenible entorno seguro atraer inversión mejorar calidad vida ciudadano banco mundial;desarrollo sostenible, seguridad, desarrollo
10;31;además ser vital redirigir rédito recurso renovable hacia inversión tecnología agriculturo educación permitir diversificar economía reducir dependencia recurso finito ministerio economía finanza;agricultura, cultura, finanzas, tecnología, economía, inversión, educación
10;32;inversión tecnología modernizar infraestructura aumentar competitividad generar oportunidad empleo mejor salario organización internacional trabajo;tecnología, infraestructura, empleo, inversión
10;33;asimismo educación ser clave desarrollar capital humano calificado preparar estudiante mercado laboral moderno fomentar emprendimiento unesco;emprendimiento, educación
10;34;traducir significativo generación empleo contribuir reducción desempleo bienestar social instituto nacional estadística censo;empleo
10;35;enfoque priorizar uso responsable recurso renovable inversión sector sostenible promover desarrollo equilibrado equitativo ecuador sostenible plan gobierno agn beneficiar generación actual futuro programa naciones unidas desarrollo;gobierno, desarrollo, inversión
10;36;finalmente abordar necesidad seguridad crear oportunidad económico fortalecer tejido social país contribuir sociedad cohesivo pacífico fondo población naciones unidas;seguridad
10;37;suma plan integral ser crucial enfrentar desafío actual ecuador construir futuro seguro próspero sostenible ecuatoriano;
10;38;principio democracia principio permitir participar toma decisión afectar vida;democracia
10;39;fomentar entorno respetar derechos humanos promover elección libre justo;derechos humanos
10;40;entorno escuchar voz experto académico líder social;
10;41;sostenibilidad ambiental promover modelo desarrollo económico priorizar protección salud medio ambiente garantizar política respetar preservir vida ecuatoriano recurso natural futuro generación;medio ambiente, salud, ambiente, política, desarrollo, sostenibilidad
10;42;innovación creatividad buscar adopción tecnología innovadora sector economía especialmente agricultura educación mejorar productividad garantizar crecimiento sostenible competitivo;agricultura, cultura, innovación, tecnología, economía, educación
10;43;justicia derecho defendemos sistema judicial eficiente transparente libre corrupción asegurar igualdad ley protejar derecho ciudadano combatir crimen organizado transnacional afectar gobernabilidad fortalecer control territorial;justicia, corrupción, igualdad, crimen organizado
10;44;enfocado recuperación territorio marítimo;
10;45;educación calidad creer educación inclusivo accesible alto calidad motor fundamental reparación tejido social promover participación ciudadano activo emprendimiento conexión campo ciencia ciudad;ciencia, emprendimiento, educación
10;46;ecuador sostenible plan gobierno agn salud preventivo integral apostar enfoque integral prevención salud priorizar atención primario educación sanitario acceso equitativo servicio médico mejorar calidad vida ecuatoriano;gobierno, salud, educación
10;47;información importante publicar tiempo toma decisión equidad protección social comprometer proteger población vulnerable garantizar derecho fomentar inclusión social mediante política reducir brecha desigualdad mejoren calidad vida;política, igualdad
10;48;participación ciudadano impulsar democracia participativo ciudadano ser agente cambio involucrar él activamente toma decisión formulación política público control social gestión gubernamental;democracia, política
10;49;transparencia rendición cuenta promover gobierno transparente accesible rendición cuenta ser práctica constante fortalecer confianza ciudadano;gobierno, transparencia
