ID;Oracion_ID;Oracion
14;54;a esto precisamente se debe la gran proliferación de organizaciones políticas amparadas por la constitución del 2008 y el código de de la democracia que necesariamente deben ser reformadas
14;55;por sus claras demostraciones de mal interés por legislar para solucionar los grandes problemas nacionales
14;56;en el campo de la electricidad la crisis energética que vive el país se debe principalmente entre otras consideraciones al incremento de la demanda y en especial al decremento de producción sea por la falta de mantenimiento y operabilidad del parque térmico que solamente produce al 20 de su capacidad 6 así como del parque hídrico que demuestra falencias serias especialmente en el sistema coca codo sinclair produciendo cada vez a la baja esto incrementado por el estiaje anual que aun siendo conocido de larga data no ha sido considerado en una planificación seria para no detener el desarrollo del país y la satisfacción de las necesidades de las familias ecuatorianas así como de las empresas en todos sus niveles estableciéndose un déficit de producción de aproximadamente 1
14;57;200 mw más el aumento fijo de la demanda anual esto es debido al estatismo y planificación centralizada que no permite otras fuentes tanto de inversión como de generación privada
14;58;por otro lado la falta de identificación cierta tanto del problema climático a nivel no solamente local sino global del planeta y por tanto no estamos conscientes de que la energía que se consume a nivel mundial el 50 es a nivel de calor es decir para calentamiento de agua para calentar espacios para plantas y procesos industriales ej
14;59;con vapor teniendo un componente fósil muy importante y en el ecuador supera el 80 dependiendo mucho de diésel y gas lo que demuestra la falta de políticas públicas que permitan ver de una manera holística a la energía considerando al calor como una de las principales aristas de consumo energético a nivel mundial y por tanto deberían ser consideradas en nuestro país
14;60;debiendo ingresar necesariamente en una cultura energética que nos permita avizorar una diversa matriz energética que no dependa únicamente de la hidráulica
14;61;siempre se habla únicamente de la energía eléctrica y no se toma en cuenta a los colectores de energía solar de los cuales carece el país aun en la planificación cuando esto es de tendencia mundial es decir la posibilidad de contratar o fabricar colectores energéticos hasta 200 grados energía térmica
14;62;en este campo es necesario destacar que el país dispone de recursos naturales para la producción de energía nuclear eólica y geotérmica
14;63;en el tema de la minería el país no escapa de la crisis de administración estatal detectándose explotaciones ilegales y es más bajo control de bandas criminales internacionales que también han generado violencia extrema por la disputa de lugares con alto nivel de reservas especialmente auríferas ocasionando también corrupción a todo nivel
14;64;en la actualidad se encuentra grandes proyectos mineros en ejecución vía concesión en donde también se denota la falta de control estatal ya que no se sabe qué otros tipos de minerales se están explotando y exportando amén de la autorización contractual para solamente explotar cobre por ejemplo sin embargo de aquello es muy conocido que se explota y exporta todo tipo de minerales sin el control debido
14;65;en el tema ambiental el ecuador cruza momentos de transición negativa habida cuenta que la contaminación producida por el hombre cada vez tiene más incidencia en la destrucción del hábitat vegetal animal y con gran afectación a la vida humana
14;66;esto también aumentado con la contaminación de las aguas 7 especialmente de los ríos de las principales ciudades del país afectando a las cuencas hídricas que por su parte por el cambio climático bajan la producción del agua afectando a todos los sistemas de vida
14;67;los incendios de verano están multiplicando la problemática de supervivencia debido a que por los altos grados de temperatura al incendiarse los pastos y vegetación inutiliza la tierra por más allá de 10 años lo cual afecta al sistema tanto ambiental como productivo para satisfacer las necesidades de alimentación de todo el país
14;68;este año se han multiplicado los incendios lo que afectará en gran medida a las próximas generaciones y a su biodiversidad tanto en el territorio continental como en galápagos y nuestra amazonía dado que el calentamiento global por ahora es indetenible en el mundo y eso que no consideramos la deforestación donde también el estado demuestra alta ineficiencia
14;69;la red vial en un 60 se encuentra en mal estado la falta de mantenimiento y gestión de la infraestructura especialmente por la desidia de los funcionarios públicos en administrar con decencia honorabilidad y eficiencia los recursos del estado ha evitado que las vías se encuentren en buen estado y causando perjuicio así a los usuarios y al desarrollo económico normal del estado ecuatoriano
14;70;los puertos marítimos del ecuador no han tenido un desarrollo equitativo observando desde siempre el abandono de los puertos de esmeraldas manabí y el oro por donde se debió incidir en su modernización para influenciar como se debe en un puerto hacia el interior del continente como pudo haber sido en franjas horizontales vale decir zona norte esmeraldas imbabura carchi sucumbíos saliendo al amazonas zona centro manabí pichincha napo saliendo al amazonas zona sur el oro azuay puerto san josé de morona con salida al amazonas
14;71;desde el año 1990 existe la carretera méndez morona que no ha sido explotada para sacar los productos de exportación vía el río morona amazonas iquitos manaos y salida al continente europeo y africano
14;72;se inauguró también la vía multimodal manta manaos en el año 2003 pero tampoco ha sido explotada es decir aún siguen esas oportunidades que esperan la visión y voluntad política para desarrollar toda esta zona de influencia comercial de gran potencial
14;73;en este punto de la administración y operatividad de los puertos necesariamente se debe gestionar una más adecuada y solidaria distribución de las frecuencias marítimas de las grandes flotas navieras hacia el ecuador para propender el desarrollo de los puertos antes mencionados
14;74;la pesca artesanal ecuatoriana continúa con los problemas de inseguridad y del perjuicio causado por la pesca industrial que merman la actividad de nuestros pescadores afectando a su derecho de producir y desarrollarse así como también 8 están siendo más afectados por el crimen internacional para el transporte ilegal de sustancia sujetas a fiscalización actividad ilícita a la cual muchos están siendo obligados
14;75;otra amenaza para la pesca artesanal es la contaminación de nuestras costas que alejan y eliminan en gran medida a las especies marinas
14;76;bien conocido es por su parte los perjuicios aún no controlados de la pesca industrial que propiamente depreda nuestro hábitat marino no solo por la sobrepesca si no por la excusa de la pesca incidental en la cual están atentando contra algunas especies como tiburones y otra gran cantidad de especies marinas restando lógicamente la actividad de los pescadores artesanales
14;77;aquí necesariamente debemos no descuidarnos de la pesca de grandes embarcaciones extranjeras que depredan muchas veces nuestra zona económica exclusiva que no es controlada por falta de recursos y medios del estado para ejercer soberanía en nuestro territorio marítimo
14;78;cabe destacar que el cambio climático y la no controlada sobrepesca afecta también a nuestros ecosistemas marinos y no terminamos de darnos cuenta que esto también malogra a nuestra biodiversidad y afecta la economía de los pobladores de nuestras costas que ya sienten como riesgo su propia soberanía alimentaria su fuente principal de ingresos así como a su calidad de vida
14;79;otra afectación que ya se denota en nuestro país es la destrucción y desaparición de nuestros manglares que representa una amenaza crítica tanto para el medio ambiente como para las comunidades costeras
14;80;estos ecosistemas son fundamentales por su capacidad de capturar y almacenar carbono cumpliendo una función esencial en la mitigación del cambio climático y como viveros naturales que sostienen la biodiversidad marina de la cual dependen los pescadores artesanales
14;81;en cuanto a los aeropuertos se denota la concentración de muy pocas aerolíneas para el servicio de transporte de pasajeros turistas y carga lo que encarece los boletos aéreos para el común de la gente lo que obliga a analizar y atraer a empresas de transporte internacionales como nacionales para abaratar los costos de transportación y hacer más creciente el volumen de pasajeros y carga
14;82;en cuanto se refiere a las comunicaciones y telecomunicaciones se aprecia con mucha inquietud y no menos preocupación la falta de transparencia en cuanto se refiere a la concesión y alquiler del espectro electromagnético existiendo solamente tres operadoras conocidas que mantienen el monopolio de las telecomunicaciones lo que encarece el servicio haciéndose necesario la apertura para más oferta internacional de proveedoras de servicios telemáticos que vengan a competir a fin de mejorar el costo al usuario final
14;83;si analizamos el nulo ejercicio de soberanía sobre la órbita geoestacionaria nos damos cuenta que no hemos sido capaces ni siquiera de negociar la ubicación de los satélites en nuestro espacio ultra exterior
14;84;bien conocido es que en los años 90 9 se ofreció al ecuador el costo más barato de alquiler por ubicar satélites en nuestra órbita geoestacionaria pero más pudo el desconocimiento y quemeimportismo y el país perdió la gran oportunidad de acceder al desarrollo informático satelital
14;85;la producción petrolera actual asciende 380
14;86;000 barriles diarios y continua a la baja en espera del cumplimiento de cierre de unos de los principales campos productores conocido como itt el cual es el mayor campo de reservas de crudo pesado que no podrían ser explotados reduciendo drásticamente las reservas recuperables a las que el estado ecuatoriano a través de la estatal petrolera tendría acceso
14;87;por otro lado petroecuador no ha generado inversión sobre la búsqueda de nuevas reservas de petróleo crudo sur oriente
14;88;respecto a la producción de gas ecuador siempre ha sido deficitario y las reservas de gas estimadas en los bloques de la costa ecuatoriana off shore tampoco han sido objetivo de inversión por parte de la estatal petrolera y así también los intentos por entregar a la inversión extranjera no han tenido éxito por intereses personales como los expendedores internos de gas diésel y otros derivados manteniéndose un estatus quo que perjudica al país
14;89;se ha entregado campos en producción a empresas de servicios en el ecuador como chinas y otros lo cual se ha convertido en un perjuicio para el estado por cuanto estas empresas dejan poquísimos réditos utilizando la figura contractual de servicios específicos pago de tarifa por barril producido por su inversión
14;90;por ejemplo shlumberger 26 usd por cada barril por catex dinero de inversión financiamiento en los campos que petroecuador ha explotado tradicionalmente tales como auca shushufindi libertador debido a la falta de inversión como prevé la constitución en los estatutos de creación de petroecuador
14;91;las empresas ofrecen la perforación de pozos y por prestación de servicios cobran dentro de 1 año lo que significa que la valoración del crudo no se está considerando en su real costo de producción convirtiéndose en una deuda
14;92;la refinería de esmeraldas trata 110
14;93;000 barriles diarios de 23 grados api y saca productos de mediana calidad que deben ser mezclados con productos importados de alta calidad para sacar productos estándar como la nafta por ejemplo
14;94;los sindicatos por su parte impiden el desarrollo de la estatal petrolera para modernizar y optimizar la industria petrolera y todo esto se debe al modelo fracasado estatista que incluso evita el tener una refinería de alta conversión para obtener productos limpios sin necesidad de importar aditivos
14;95;el gas natural del campo amistad termo machala no es explotado en su potencial por intereses de distribuidores particulares de gas natural
14;96;solamente hubo desde el año 2013 al 2015 la perforación de pozos y desde esa época no existe inversión ni reacondicionamiento de pozos
14;97;por otro lado los procesos administrativos lentos 10 e ineficientes de adquisiciones afectan a la producción y se detecta además falta de talento humano calificado por jubilaciones obligadas
14;98;la situación macro agrícola del país no obedece a una planificación que potencie la capacidad agrícola tanto para abastecer las necesidades endógenas como para la exportación y volvernos el granero de américa
14;99;se detecta por tanto que el estatismo beneficia a uno s importadores encareciendo los productos de la canasta básica de los ecuatorianos
14;100;en los años 70 existían 170
14;101;000 hectáreas de trigo en la actualidad hay solamente 000 hectáreas en la sierra centro lo que significa que se descuidó a propósito el cultivo del principal producto para la producción del pan como es el trigo beneficiando al gran importador de trigo en el país
14;102;lamentablemente 54 años de mercantilismo importador y falsos conceptos agroindustriales han desestimado tan valiosas y sencillas formas de vida sanas y económicas dando paso a una gran cantidad de artículos de primera necesidad especialmente agrícolas que están siendo importadas perjudicando al productor agrícola ecuatoriano y a su grupo familiar
14;103;todos los políticos y dirigentes institucionales han sido faltos de conciencia nacional y patriotismo en la administración de los recursos
14;104;guillermo rodríguez lara dijo que iba a sembrar el petróleo que se empezó a sacar en 1970
14;105;el resultado es que propiamente casi importamos todo pan fideo galletas pizza tortas y demás importadas el balanceado para los pollos cerdos vacas y demás que comemos importados insumos y semillas todas importadas hasta se puede decir que comemos pan importado
14;106;es gravísima la realidad de nuestra producción 1 millón de hectáreas por año importadas de trigo soya maíz etc
14;107;se estima que 2 personas del área rural por hectárea son expulsadas a los cinturones de miseria de las ciudades
14;108;se ha establecido que son 2
14;110;000 de ecuatorianos agricultores y sus familias hoy un problema social sin solución y sin que nadie siquiera lo mencione
14;111;miramos absortos una actividad agropecuaria residente inexistente así como una soberanía alimentaria inexistente por cuanto está ligada a las importaciones
14;112;esto seguirá ocurriendo hasta cuando seamos capaces de devolver la producción de trigo a nuestros campos
14;113;el sistema penitenciario hoy por hoy se ha convertido en el mejor caldo de cultivo para generar zozobra angustia temor y miedo por donde transita la sociedad ecuatoriana esto tanto por las leyes permisivas y por una gran mayoría de operadores de justicia que coludidos con grupos políticos delincuenciales se han apoderado y han cooptado a casi toda la administración pública aupando y 11 protegiendo a terroristas sicarios extorsionadores vacunadores que se han convertido en quienes controlan la vida de los ecuatorianos sobrepasando al propio estado ecuatoriano que exponiendo su debilidad institucional no presenta visos de poder retomar la paz y tranquilidad ciudadana
14;114;el snai por su parte es una institución casi igual que las mismas cárceles haciendo permanentemente una apología del delito donde se fraguan corruptamente sus actuaciones con los intereses nefastos de los grupos de delincuencia organizada gdos que por su parte no son pocos y se disputan su prevalencia y liderazgo en el tráfico de drogas sin importarles el daño ingente a la sociedad ecuatoriana y la crítica internacional
14;115;se hace por tanto necesario un cambio radical en la administración y control de las entidades carcelarias debiendo cambiar totalmente el snai y buscando una solución inmediata en procura de retomar la disciplina ley y orden en estos centros carcelarios para bloquear la incidencia de la violencia en el interior del país
14;116;esta violencia no controlada ni mitigada por el estado aporta negativamente al desarrollo como nación habiéndose producido un recorte muy fuerte en el turismo y por tanto en la proyección económica del país
14;117;existe también una falta de inversión extranjera por esta misma inseguridad lo cual hace mucho más grave la situación económica afectando al producto interno bruto del país que según los estudios no llegará ni siquiera al 1 en relación a los países de la región americana lo cual es una fatalidad que esta siendo muy difícil el desarrollo normal de la vida de los ecuatorianos
14;118;cabe aquí destacar que el ecuador por su ubicación planetaria y recursos tiene potencial de situar su pib al 11 anual si incorpora conocimiento tropical a su accionar httpssott
14;119;jcu
14;120;edu
14;121;au
14;122;un ecuador de primer mundo no es un sueño lejano sino una posibilidad tangible que podemos alcanzar mediante una serie de transformaciones profundas y sostenidas en todos los sectores de nuestra sociedad
14;123;cada ciudadano tiene un rol esencial en este proceso de cambio desde los pequeños actos cotidianos hasta las decisiones políticas más significativas
14;124;hoy más que nunca nuestro compromiso individual y colectivo con el progreso es indispensable para superar la profunda crisis ética social y económica que enfrentamos actualmente
14;125;hoy tenemos la oportunidad de construir un país donde los valores éticos y morales recuperen su protagonismo donde el estado sea eficiente en la provisión de servicios y donde la corrupción sea enfrentada con valentía y firmeza
14;126;juntos con determinación y visión podemos superar estos obstáculos y construir el ecuador de primer mundo que tanto anhelamos
14;127;porque un país transformado empieza con ciudadanos comprometidos que entienden que el verdadero cambio comienza desde adentro y se refleja en el bienestar de todos
14;128;12 principios libertad defender la soberanía individual y la minimización del control gubernamental
14;129;promover la autonomía personal en decisiones económicas y sociales priorizando el libre mercado y la reducción de impuestos
14;130;sostener que la intervención del estado debe limitarse a la protección de los derechos fundamentales como la propiedad privada y la seguridad
14;131;solidaridad tener la responsabilidad individual y voluntaria de ayudar a otros sin coerción estatal
14;132;promover la idea de que la sociedad debe organizarse de manera que las personas a través de iniciativas privadas y comunitarias elijan libremente apoyar a los más necesitados evitando que el gobierno imponga ayudas mediante impuestos o redistribución forzada de la riqueza
14;133;decisión defender la capacidad de los individuos para tomar decisiones autónomas sobre sus vidas sin la interferencia del estado
14;134;priorizar la libertad de elección en ámbitos como la economía la educación y la salud promoviendo que cada persona sea responsable de las consecuencias de sus decisiones con mínima regulación gubernamental
14;135;verdad acceder libre y sin restricciones a la información permitiendo a los individuos formarse sus propias opiniones sin manipulación estatal ni de ningún tipo
14;136;defender la transparencia gubernamental y la libertad de expresión considerando que las personas tienen el derecho de conocer y difundir la verdad sin censura con el fin de tomar decisiones informadas y responsables en un entorno de total autonomía
14;137;transparencia sostener que las acciones y decisiones del gobierno deben ser completamente accesibles y claras para los ciudadanos
14;138;esto implica que el estado tiene la obligación de divulgar toda la información relevante sobre su gestión permitiendo a los individuos supervisar y cuestionar su funcionamiento
14;139;la transparencia es vista como un mecanismo clave para limitar el poder gubernamental y garantizar la rendición de cuentas
14;140;justicia tener como centro la igualdad ante la ley garantizando que los derechos individuales como el derecho a la vida la propiedad privada y la libertad personal sean protegidos de manera eficiente a cargo de la administración de justicia
14;141;la justicia se entiende como el dar a cada cual lo que le corresponde en base del respeto a los contratos voluntarios y a las interacciones entre individuos donde cada persona es responsable de sus acciones y donde el papel del gobierno es exclusivamente garantizar el cumplimiento de las leyes que protegen estos derechos fundamentales
14;142;13 integridad cero corrupción y tolerancia a la corrupción en todos los sectores público privado y comunitario
14;143;la corrupción junto con la ineficiencia en el sector público es una causa fundamental de la pobreza y el subdesarrollo
14;144;combatirla de manera firma es esencial para garantizar una gestión eficiente ética y transparente que promueva el bienestar colectivo y el progreso sostenible de nuestro país
14;145;sostenibilidad cero químicos en la agricultura de ecuador para proteger el medio ambiente mejorar la rentabilidad de los productores y optimizar el bienestar y economía de los consumidores
14;146;la transición hacia un modelo agrícola basado en nitrógeno natural bien expresado y saludable no solo reduce el impacto ambiental sino que también fortalece la competitividad del sector al tiempo que garantiza productos más sanos y sostenibles para la población
14;147;biogénesis agricultura biogénica ciento por ciento basada en nitrógeno bien expresado tropical con su corolario de pleno empleo en el campo
14;148;el nitrógeno bien expresado empieza generándose en los arrozales al convertirlos en fábricas naturales de abono verde
14;149;con agricultura biogénica gana la naturaleza los campesinos los productores los consumidores impulsando la economía local y nacional así como se mejora la balanza comercial pues disminuirán las importaciones de insumos agropecuarios y crecerán las exportaciones de productos agrícolas biogénicos
14;150;innovación el conocimiento tropical creado desarrollado y aplicado estratégicamente permitirá aprovechar de manera sostenible la base de recursos terrestres y marinos que posee el ecuador
14;151;este enfoque potenciará el crecimiento del producto interno bruto diversificará la producción nacional impulsará e incrementará la productividad en múltiples sectores
14;152;además generará empleos de mayor calidad y cantidad fortaleciendo la relación entre ciencia tecnología producción y desarrollo sostenible
14;153;este modelo también promoverá una equidad territorial y social más profunda alineada con una visión de desarrollo inclusivo y sostenible
14;154;transformación renormalización del sistema económico y financiero del país a través de una transformación ingeniosa e intrépida
14;155;este proceso se apoya en el uso avanzado de matemáticas redes de trabajo e informática y está respaldado por pilares fundamentales como el nitrógeno bien expresado tropical nbet la agricultura biogénica el conocimiento tropical y la biodiversidad
14;156;esta estrategia integrada no solo modernizará la economía sino que también garantizará un crecimiento sostenible inclusivo y alineado con la riqueza natural del ecuador
14;157;14 marco legal y constitucional la constitución de la república del ecuador que textualmente dispone art
14;159;las ecuatorianas y ecuatorianos gozan de los siguientes derechos elegir y ser elegidos
14;160;presentar proyectos de iniciativa popular normativa
14;161;ser consultados
14;162;fiscalizar los actos del poder público
14;163;revocar el mandato que hayan conferido a las autoridades de elección popular
14;164;desempeñar empleos y funciones públicas con base en méritos y capacidades y en un sistema de selección y designación transparente incluyente equitativo pluralista y democrático que garantice su participación con criterios de equidad y paridad de género igualdad de oportunidades para las personas con discapacidad y participación intergeneracional
14;165;conformar partidos y movimientos políticos afiliarse o desafiliarse libremente de ellos y participar en todas las decisiones que éstos adopten
14;166;las personas extranjeras gozarán de estos derechos en lo que les sea aplicable
14;167;art
14;169;los partidos y movimientos políticos son organizaciones públicas no estatales que constituyen expresiones de la pluralidad política del pueblo y sustentarán concepciones filosóficas políticas ideológicas incluyentes y no discriminatorias
14;170;su organización estructura y funcionamiento serán democráticos y garantizarán la alternabilidad rendición de cuentas y conformación paritaria entre mujeres y hombres en sus directivas
14;171;seleccionarán a sus directivas y candidaturas mediante procesos electorales internos o elecciones primarias
14;172;art
14;174;los partidos políticos serán de carácter nacional se regirán por sus principios y estatutos propondrán un programa de gobierno y mantendrán el registro de sus afiliados
14;175;los movimientos políticos podrán corresponder a cualquier nivel de gobierno o a la circunscripción del exterior
14;176;la ley establecerá los requisitos y condiciones de organización permanencia y accionar democrático de los movimientos políticos así como los incentivos para que se conformen alianzas
14;177;15 los partidos políticos deberán presentar su declaración de principios ideológicos programa de gobierno que establezca las acciones básicas que se proponen realizar estatuto símbolos siglas emblemas distintivos nómina de la directiva
14;178;los partidos deberán contar con una organización nacional que comprenderá al menos al cincuenta por ciento de las provincias del país dos de las cuales deberán corresponder a las tres de mayor población
14;179;el registro de afiliados no podrá ser menor al uno punto cinco por ciento del registro electoral utilizado en el último proceso electoral
14;180;los movimientos político deberán presentar una declaración de principios programa de gobierno símbolos siglas emblemas distintivos y registro de adherentes o simpatizantes en número no inferior al uno punto cinco por ciento del registro electoral utilizado en el último proceso electoral
14;181;art
14;183;son atribuciones y deberes de la presidenta o presidente de la república además de los que determine la ley cumplir y hacer cumplir la constitución las leyes los tratados internacionales y las demás normas jurídicas dentro del ámbito de su competencia
14;184;presentar al momento de su posesión ante la asamblea nacional los lineamientos fundamentales de las políticas y acciones que desarrollará durante su ejercicio
14;185;definir y dirigir las políticas públicas de la función ejecutiva
14;186;presentar al consejo nacional de planificación la propuesta del plan nacional de desarrollo para su aprobación
14;187;dirigir la administración pública en forma desconcentrada y expedir los decretos necesarios para su integración organización regulación y control
14;188;crear modificar y suprimir los ministerios entidades e instancias de coordinación
14;189;presentar anualmente a la asamblea nacional el informe sobre el cumplimiento del plan nacional de desarrollo y los objetivos que el gobierno se propone alcanzar durante el año siguiente
14;190;enviar la proforma del presupuesto general del estado a la asamblea nacional para su aprobación
14;191;nombrar y remover a las ministras y ministros de estado y a las demás servidoras y servidores públicos cuya nominación le corresponda
14;192;definir la política exterior suscribir y ratificar los tratados internacionales nombrar y remover a embajadores y jefes de misión
14;193;16 participar con iniciativa legislativa en el proceso de formación de las leyes
14;194;sancionar los proyectos de ley aprobados por la asamblea nacional y ordenar su promulgación en el registro oficial
14;195;expedir los reglamentos necesarios para la aplicación de las leyes sin contravenirlas ni alterarlas así como los que convengan a la buena marcha de la administración
14;196;convocar a consulta popular en los casos y con los requisitos previstos en la constitución
14;197;convocar a la asamblea nacional a períodos extraordinarios de sesiones con determinación de los asuntos específicos que se conocerán
14;198;ejercer la máxima autoridad de las fuerzas armadas y de la policía nacional y designar a los integrantes del alto mando militar y policial
14;199;velar por el mantenimiento de la soberanía de la independencia del estado del orden interno y de la seguridad pública y ejercer la dirección política de la defensa nacional
14;200;indultar rebajar o conmutar las penas de acuerdo con la ley
14;201;art
14;203;la función electoral garantizará el ejercicio de los derechos políticos que se expresan a través del sufragio así como los referentes a la organización política de la ciudadanía
14;204;ley orgánica electoral y de organizaciones políticas de la república del ecuador código de la democracia
14;205;art
14;207;en el ámbito de esta ley las ecuatorianas y ecuatorianos gozan de los siguientes derechos elegir y ser elegidos
14;208;art
14;210;todos los candidatos y candidatas a presidente o presidenta gobernador o gobernadora regional prefecto o prefecta alcalde o alcaldesa presentarán junto con el formulario de inscripción un plan de trabajo con al menos el siguiente contenido diagnóstico de la situación actual objetivos generales y específicos plan de trabajo plurianual de acuerdo a la dignidad a la que hubieren optando en el que se establecerán las propuestas y estrategias a ejecutarse de resultar electos 17 mecanismos periódicos y públicos de rendición de cuentas de su gestión
14;211;los y las candidatas de listas pluripersonales presentarán una propuesta o plan de trabajo único con el mismo contenido señalado anteriormente
14;212;en la solicitud de inscripción se hará constar también los datos personales del responsable del manejo económico de la campaña junto con su firma de aceptación
14;213;todas las candidatas y candidatos principales a procesos de elección popular presentarán su hoja de vida
14;214;ley orgánica de participación ciudadana y control social
14;215;art
14;217;las autoridades una vez electas están en la obligación de rendir cuentas sobre propuesta o plan de trabajo planteados formalmente antes de la campaña electoral
14;218;plan estratégico programas proyectos y planes operativos anuales
14;219;presupuesto general y presupuesto participativo
14;220;propuestas acciones de legislación fiscalización y políticas públicas propuestas y acciones sobre las delegaciones realizadas a nivel local nacional e internacional
14;221;objetivo general visionar y trazar el rumbo que el ecuador necesita tomar para elevar los niveles de satisfacción de las necesidades fundamentales de la población enmarcados en un modelo integral de progreso y desarrollo sostenible
14;222;este plan busca alcanzar los estándares que en su momento impulsaron a los países del primer mundo a transformarse en sociedades prósperas y equitativas basados en decisiones valientes firmes y orientadas al bienestar de sus ciudadanos
14;223;inspirados en esos ejemplos ecuador implementará el plan de la gran devolución a la sociedad ecuatoriana un enfoque que devolverá el poder y los recursos a la gente fortaleciendo la capacidad de la ciudadanía para liderar su propio desarrollo
14;224;con este plan se fomentará una economía sólida una educación de calidad un sistema de salud accesible y eficiente y una institucionalidad robusta que garantice seguridad y justicia
14;225;así se establecerán las bases para que ecuador trascienda en el escenario global consolidando una nación capaz de alcanzar el bienestar integral y el reconocimiento internacional como un referente de desarrollo
14;226;18 plan de trabajo plurianual ejes de trabajo 1
14;227;crecimiento económico inclusivo y reforma laboral 1
14;229;economía crecimiento inclusivo y sostenible objetivo general reactivar la economía a través de incentivos para la inversión privada apoyo al emprendimiento reducción del desempleo y diversificación de la matriz productiva
14;230;objetivos específicos 1 creación de un centro financiero internacional la creación de un centro financiero internacional cfi en ecuador es esencial para atraer inversiones extranjeras y fomentar el crecimiento económico
14;231;para materializar esta propuesta es fundamental desarrollar un marco regulatorio atractivo que incluya incentivos fiscales legislación transparente y un sistema financiero sólido
14;232;además se requerirán inversiones en infraestructura y tecnología para garantizar que el país sea competitivo a nivel global permitiendo la otorgación de créditos con una tasa del 3 al 4 máximo y a 30 años
14;233;solo de esta manera se logrará la creación automática de fuentes de empleo en base a nuevos emprendimientos por los particulares
14;234;la implementación de políticas para la estabilidad económica y financiera contribuirá a crear un ambiente de negocios seguro y confiable diversificando así la economía y generando nuevas oportunidades de empleo e innovación
14;235;2 implementación de un plan para garantizar una transición ordenada eficiente y transparente maximizando el valor entre el estado ecuatoriano y los inversionistas nacionales y extranjeros asegurando la participación inclusiva de la ciudadanía
14;236;el plan ecuador 360 referente a la venta de las empresas públicas en paquetes accionarios que estarán divididos en 3 paquetes distribución de acciones a la población ecuatoriana
14;237;venta de un paquete accionario a un operador internacional
14;238;paquete accionario destinado a empresas que deseen invertir mediante papeles fiduciarios
14;239;en el primer paquete accionario se trabajará en la identificación de beneficiarios y será el resultado de dividir la valoración de la empresa según sus balances para los 18
14;241;000 ecuatorianos y así cada ciudadano a podrá tener su acción en la banca del país
14;242;19 el segundo paquete accionario será licitado internacionalmente para la empresa privada a través de procesos de licitación transparentes con criterios de evaluación y negociación de contratos
14;243;usaremos los fondos de la venta de este paquete y destinaremos a proyectos nacionales de infraestructura iniciando con el tren de alta velocidad que transporte pasajeros turistas así como carga en solamente 1 hora y 50 minutos entre quito y guayaquil también construiremos parques fotovoltaicos accediendo a energías renovables educación y salud priorizando áreas de desarrollo económico
14;244;para el tercer paquete accionario los papeles fiduciarios se emitirán con un valor nominal que representará la participación accionaria en la empresa de estado
14;245;las empresas que compren estos papeles tendrán derecho a una proporción de los dividendos generados por las operaciones de la compañía
14;246;este esquema de inversión fiduciaria permitirá participar a las empresas privadas en la gestión y desarrollo de petroecuador impulsando la modernización de la empresa y atrayendo inversión extranjera
14;247;se implementará un sistema tecnológico para la asignación de acciones priorizando a las personas en situación de vulnerabilidad promoviendo la equidad
14;248;3 creación del banco del migrante con el objetivo de proporcionar servicios financieros especializados para la comunidad migrante es decir con sus propios recursos generados en el exterior a bajos intereses facilitando la inclusión financiera el acceso a crédito el envío de remesas con costos reducidos y el fomento del ahorro e inversión en su país de origen ecuador
14;249;esta institución apoyará a los migrantes en sus proyectos personales y empresariales promoviendo el desarrollo económico tanto en su lugar de residencia como en su país natal
14;250;esto se realizará como un auténtico tributo a nuestros migrantes y como una respuesta del estado a su esfuerzo por mantener a la economía nacional los últimos años
14;251;mediante plataformas digitales seguras y eficientes se puede facilitar el envío de remesas a costos más bajos proporcionar acceso a crédito y servicios financieros personalizados promover el ahorro y la inversión en proyectos productivos apoyar la reintegración económica fomentar la creación de pymes y proyectos de emprendimiento
14;252;el éxito del banco del migrante dependerá en gran medida de la firma de acuerdos bilaterales y multilaterales entre ecuador y los países de destino de los migrantes facilitando el acceso a mercados financieros internacionales
14;253;se establecerán convenios con bancos internacionales fintechs y plataformas tecnológicas para asegurar la interoperabilidad de sistemas y reducir costos de transferencia
14;254;20 4 implementación del plan galapagos conect work in heaven un programa destinado a aprovechar la singularidad de las islas galápagos como destino preferente para nómadas digitales impulsando su desarrollo económico y sostenible mediante la internacionalización de sus aeropuertos
14;255;este plan tiene estrategias de promoción efectivas combinando la belleza natural de las islas con un enfoque de trabajo remoto garantizando conectividad de alta calidad como funcionalidad central para el trabajo
14;256;el programa también promoverá el uso de energías limpias con el fin de que el crecimiento económico y el aumento del turismo digital no comprometan el equilibrio ambiental de este frágil ecosistema
14;257;además se fomentará la participación activa de las comunidades locales en este nuevo modelo económico ofreciendo oportunidades de empleo en servicios de apoyo como actividades recreativas hospedaje alimentación servicios técnicos entre otros asegurando un crecimiento inclusivo
14;258;la internacionalización de sus aeropuertos estableciendo vuelos directos desde europa asia y américa nos permitirá crear espacios de trabajo ideales para nómadas digitales y generar nuevas oportunidades de negocio fomentar el desarrollo de los servicios de apoyo como alojamiento asesoría legal y fiscal oferta gastronómica además de impulsar la participación de ecuador en eventos internacionales de relevancia consolidando su presencia en escenario global
